MethodUUID,OrganizationUUID,ReportingUnitUUID,VariableSpecificUUID,WaterSourceUUID,AllocationCropDutyAmount,Amount,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,InterbasinTransferFromID,InterbasinTransferToID,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifierCV,TimeframeEnd,TimeframeStart
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,16000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-04-28,2012-04-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-05-28,2012-05-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15800.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-06-28,2012-06-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15500.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-07-28,2012-07-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-08-28,2012-08-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-09-28,2012-09-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15500.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-10-28,2012-10-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15400.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-11-28,2012-11-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15300.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-12-28,2012-12-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15200.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-01-28,2013-01-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15200.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-02-28,2013-02-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-03-28,2013-03-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15300.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-04-28,2013-04-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,16100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-05-28,2013-05-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,17900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-06-28,2013-06-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,17800.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-07-28,2013-07-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,17900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-08-28,2013-08-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,17800.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-09-28,2013-09-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,17900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-10-28,2013-10-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,17900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-11-28,2013-11-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,18300.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-12-28,2013-12-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,18300.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-01-28,2014-01-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,16900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-02-28,2014-02-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15800.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-03-28,2014-03-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-04-28,2014-04-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15700.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-05-28,2014-05-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,16200.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-06-28,2014-06-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-07-28,2014-07-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,16400.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-08-28,2014-08-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-09-28,2014-09-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15700.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-10-28,2014-10-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,16000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-11-28,2014-11-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,16000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2014,,2014-12-28,2014-12-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,16100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-01-28,2015-01-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,16100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-02-28,2015-02-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,16100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-03-28,2015-03-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-04-28,2015-04-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,16100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-05-28,2015-05-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-06-28,2015-06-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,12000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-07-28,2015-07-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,1500.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-08-28,2015-08-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,14.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-10-28,2015-10-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,22.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-09-28,2015-09-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,0.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-11-28,2015-11-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,0.0,Unspecified,,,,10/07/2020,,,,,,,,,,2015,,2015-12-28,2015-12-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,0.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-01-28,2016-01-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,0.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-02-28,2016-02-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,0.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-03-28,2016-03-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,500.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-04-28,2016-04-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,2100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-05-28,2016-05-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,4600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-06-28,2016-06-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,11000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-07-28,2016-07-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,12700.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-08-28,2016-08-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,13500.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-09-28,2016-09-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,13500.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-10-28,2016-10-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,13700.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-11-28,2016-11-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,13900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2016,,2016-12-28,2016-12-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,14000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-01-28,2017-01-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,14500.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-02-28,2017-02-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,14900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-03-28,2017-03-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15400.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-04-28,2017-04-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,15800.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-05-28,2017-05-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,17900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-06-28,2017-06-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-07-28,2017-07-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20200.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-08-28,2017-08-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-09-28,2017-09-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-10-28,2017-10-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20700.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-11-28,2017-11-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20500.0,Unspecified,,,,10/07/2020,,,,,,,,,,2017,,2017-12-28,2017-12-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-01-28,2018-01-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20300.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-02-28,2018-02-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20400.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-03-28,2018-03-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-04-28,2018-04-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-05-28,2018-05-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-06-28,2018-06-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19620.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-07-28,2018-07-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19800.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-08-28,2018-08-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-09-28,2018-09-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,18600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-10-28,2018-10-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,18700.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-11-28,2018-11-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,18900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2018,,2018-12-28,2018-12-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,18900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-01-28,2019-01-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-02-28,2019-02-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19200.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-03-28,2019-03-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-04-28,2019-04-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19800.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-05-28,2019-05-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-06-28,2019-06-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-07-28,2019-07-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-08-28,2019-08-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-09-28,2019-09-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19400.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-10-28,2019-10-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19400.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-11-28,2019-11-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2019,,2019-12-28,2019-12-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-01-28,2020-01-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-02-28,2020-02-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-03-28,2020-03-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-04-28,2020-04-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19700.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-05-28,2020-05-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-06-28,2020-06-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19800.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-07-28,2020-07-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,20200.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-08-28,2020-08-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-09-28,2020-09-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19300.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-10-28,2020-10-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-11-28,2020-11-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19400.0,Unspecified,,,,10/07/2020,,,,,,,,,,2020,,2020-12-28,2020-12-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19500.0,Unspecified,,,,10/07/2020,,,,,,,,,,2021,,2021-01-28,2021-01-01
CO_SWSIModels,CODWR,COag_RU1,CO_Supply_1,COag_WS1,,19500.0,Unspecified,,,,10/07/2020,,,,,,,,,,2021,,2021-02-28,2021-02-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,6448.0,Unspecified,,,,10/07/2020,,,,,,,,,,2010,,2010-10-28,2010-10-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,8438.0,Unspecified,,,,10/07/2020,,,,,,,,,,2010,,2010-11-28,2010-11-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,8620.0,Unspecified,,,,10/07/2020,,,,,,,,,,2010,,2010-12-28,2010-12-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,13463.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-01-28,2011-01-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,19520.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-02-28,2011-02-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,25676.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-03-28,2011-03-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,29314.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-04-28,2011-04-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,27653.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-05-28,2011-05-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,28384.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-06-28,2011-06-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,27108.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-07-28,2011-07-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,27653.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-08-28,2011-08-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,18530.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-09-28,2011-09-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,14067.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-10-28,2011-10-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,17288.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-11-28,2011-11-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,16900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2011,,2011-12-28,2011-12-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,26200.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-01-28,2012-01-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,26700.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-02-28,2012-02-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,28400.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-03-28,2012-03-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,28600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-04-28,2012-04-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,26900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-05-28,2012-05-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,23600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-06-28,2012-06-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,15600.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-07-28,2012-07-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,8000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-08-28,2012-08-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,3100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-09-28,2012-09-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,2800.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-10-28,2012-10-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,4000.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-11-28,2012-11-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,7400.0,Unspecified,,,,10/07/2020,,,,,,,,,,2012,,2012-12-28,2012-12-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,10400.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-01-28,2013-01-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,13900.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-02-28,2013-02-01
CO_SWSIModels,CODWR,COag_RU2,CO_Supply_1,COag_WS2,,15100.0,Unspecified,,,,10/07/2020,,,,,,,,,,2013,,2013-03-28,2013-03-01
