SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
COss_S13,,Unspecified,WELD,EPSG:4326,,201758.0,,,40.02794,-104.256461,,,POD,WAHL EPPLE DITCH,WaDECO_S13,,DITCH,CO,
COss_S14,,Unspecified,WELD,EPSG:4326,,180906.0,,,40.038835,-104.237442,,,POD,CAROLINE EPPLE DITCH 2,WaDECO_S14,,DITCH,CO,
COss_S15,,Unspecified,ELBERT,EPSG:4326,,193208.0,,,39.203511,-104.549843,,,POD,ALEX BRAZELTON DITCH,WaDECO_S15,,DITCH,CO,
COss_S16,,Unspecified,WELD,EPSG:4326,,180747.0,,,40.064723,-104.596887,,,POD,IRELAND DITCH,WaDECO_S16,,DITCH,CO,
COss_S17,,Unspecified,WELD,EPSG:4326,,169581.0,,,40.99526,-104.347728,,,POD,BENTON DITCH,WaDECO_S17,,DITCH,CO,
COss_S18,,Unspecified,WELD,EPSG:4326,,169581.0,,,40.942334,-104.264888,,,POD,CONSOLIDATED LARSON D,WaDECO_S18,,DITCH,CO,
COss_S19,,Unspecified,WELD,EPSG:4326,,169581.0,,,40.479497,-104.506758,,,POD,CROW CR FARM IRR SYS D,WaDECO_S19,,DITCH,CO,
COss_S20,,Unspecified,WELD,EPSG:4326,,171161.0,,,40.968322,-104.405349,,,POD,PORTER CREEK DITCH,WaDECO_S20,,DITCH,CO,
COss_S21,,Unspecified,WELD,EPSG:4326,,171161.0,,,40.871464,-104.369535,,,POD,LITTLE CROW DITCH,WaDECO_S21,,DITCH,CO,
COss_S22,,Unspecified,WELD,EPSG:4326,,180648.0,,,40.972287,-104.91951,,,POD,MANTEY DITCH 1,WaDECO_S22,,DITCH,CO,
COss_S23,,Unspecified,WELD,EPSG:4326,,180648.0,,,40.966929,-104.923748,,,POD,MANTEY DITCH 2,WaDECO_S23,,DITCH,CO,
COss_S24,,Unspecified,WELD,EPSG:4326,,180648.0,,,40.896084,-104.861443,,,POD,LONE TREE POULTRY RIGHT,WaDECO_S24,,DITCH,CO,
COss_S25,,Unspecified,WELD,EPSG:4326,,180648.0,,,40.481673,-104.614756,,,POD,JOHN D CORNELL DITCH,WaDECO_S25,,DITCH,CO,
COss_S26,,Unspecified,WELD,EPSG:4326,,171066.0,,,40.858009,-104.712119,,,POD,SLAYTON SUB DR FLD WTR,WaDECO_S26,,DITCH,CO,
COss_S27,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.381973,-104.055791,,,POD,MYLANDER SPRINGS DITCH,WaDECO_S27,,DITCH,CO,
COss_S28,,Unspecified,WELD,EPSG:4326,,180902.0,,,40.050685,-104.497529,,,POD,WOODWARD RES D SYS,WaDECO_S28,,RESERVOIR,CO,
COss_S29,,Unspecified,WELD,EPSG:4326,,180902.0,,,40.12390900000001,-104.413862,,,POD,ZIMBLELMAN DIVR PT 1,WaDECO_S29,,DITCH,CO,
COss_S30,,Unspecified,WELD,EPSG:4326,,180902.0,,,40.123861,-104.395625,,,POD,ZIMBLELMAN DIVR PT 2,WaDECO_S30,,DITCH,CO,
COss_S31,,Unspecified,WELD,EPSG:4326,,180902.0,,,40.133249,-104.433067,,,POD,ZIMBLELMAN DIVR PT 3,WaDECO_S31,,DITCH,CO,
COss_S32,,Unspecified,WELD,EPSG:4326,,180902.0,,,40.131237,-104.423506,,,POD,ZIMBLELMAN DITCH,WaDECO_S32,,DITCH,CO,
COss_S33,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.320246,-103.676577,,,POD,CAUGHLAN PUMPING PLANT,WaDECO_S33,,OTHER,CO,
COss_S34,,Unspecified,MORGAN,EPSG:4326,,180913.0,,,40.072838,-104.001003,,,POD,D T DITCH 2,WaDECO_S34,,DITCH,CO,
COss_S35,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.319073,-104.563258,,,POD,DAVISSON SUMP PUMP 1,WaDECO_S35,,SEEP,CO,
COss_S36,,Unspecified,ARAPAHOE,EPSG:4326,,201758.0,,,39.62008400000001,-104.437914,,,POD,EGELHOFF GROVE DITCH,WaDECO_S36,,DITCH,CO,
COss_S37,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.429632,-104.546286,,,POD,FRENCH WASTE WATER DITCH,WaDECO_S37,,DITCH,CO,
COss_S38,,Unspecified,WELD,EPSG:4326,,169581.0,,,40.449505,-104.508734,,,POD,FUQUA PUMPING SYSTEM,WaDECO_S38,,PUMP,CO,
COss_S39,,Unspecified,WELD,EPSG:4326,,180483.0,,,40.560874,-104.646821,,,POD,GALLUP TILE,WaDECO_S39,,OTHER,CO,
COss_S40,,Unspecified,ELBERT,EPSG:4326,,185113.0,,,39.357812,-104.616465,,,POD,REYNOLDS PUMP PLANT,WaDECO_S40,,PUMP,CO,
COss_S41,,Unspecified,MORGAN,EPSG:4326,,182956.0,,,40.093352,-104.00681,,,POD,GLENN BRANDIS FL W SEEP D,WaDECO_S41,,DITCH,CO,
COss_S42,,Unspecified,WELD,EPSG:4326,,180902.0,,,40.076689,-104.477611,,,POD,SHEELEY DITCH,WaDECO_S42,,DITCH,CO,
COss_S43,,Unspecified,WELD,EPSG:4326,,180902.0,,,40.12217800000001,-104.435305,,,POD,KAUFFMAN DIV STRUCTURE 1,WaDECO_S43,,DITCH,CO,
COss_S44,,Unspecified,EL PASO,EPSG:4326,,184779.0,,,39.129319,-104.459043,,,POD,KENT KUCERA IRR SYSTEM,WaDECO_S44,,OTHER,CO,
COss_S45,,Unspecified,MORGAN,EPSG:4326,,180770.0,,,40.284047,-103.871135,,,POD,CARPENTER BIJOU CR PUMP,WaDECO_S45,,PUMP,CO,
COss_S46,,Unspecified,WELD,EPSG:4326,,169581.0,,,40.493755,-104.491584,,,POD,ALLES SEEPAGE SYS,WaDECO_S46,,RESERVOIR,CO,
COss_S47,,Unspecified,ADAMS,EPSG:4326,,180905.0,,,39.827186,-104.313484,,,POD,ELL TRIANGLE DITCH,WaDECO_S47,,DITCH,CO,
COss_S48,,Unspecified,WELD,EPSG:4326,,180747.0,,,40.096311,-104.579315,,,POD,FLANIGAN PUMP & PL,WaDECO_S48,,PIPELINE,CO,
COss_S49,,Unspecified,ELBERT,EPSG:4326,,185108.0,,,39.412457,-104.604201,,,POD,IDYL WEISS DITCH,WaDECO_S49,,DITCH,CO,
COss_S50,,Unspecified,WELD,EPSG:4326,,180648.0,,,40.487327,-104.605508,,,POD,LONE TREE DITCH LATERAL,WaDECO_S50,,DITCH,CO,
COss_S51,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.373986,-104.04212,,,POD,LUNDOCK DRAINAGE SYS,WaDECO_S51,,PUMP,CO,
COss_S52,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.435548,-104.540964,,,POD,MILLAGE RES DITCH,WaDECO_S52,,DITCH,CO,
COss_S53,,Unspecified,WELD,EPSG:4326,,180648.0,,,40.5287,-104.657522,,,POD,MIMMACK DITCH,WaDECO_S53,,DITCH,CO,
COss_S54,,Unspecified,WELD,EPSG:4326,,180817.0,,,40.118527,-104.378533,,,POD,PLUSS KAUFFMAN DIVR 1,WaDECO_S54,,DITCH,CO,
COss_S55,,Unspecified,WELD,EPSG:4326,,180817.0,,,40.107685,-104.38329,,,POD,PLUSS KAUFFMAN DIVR 2,WaDECO_S55,,DITCH,CO,
COss_S56,,Unspecified,WELD,EPSG:4326,,171162.0,,,40.977246,-104.516381,,,POD,SIMPSON CREEK R OUTLET,WaDECO_S56,,DITCH,CO,
COss_S57,,Unspecified,WELD,EPSG:4326,,180891.0,,,40.032436,-104.585239,,,POD,STEVENS DIVR STRUCTURE 1,WaDECO_S57,,DITCH,CO,
COss_S58,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.292271,-104.195028,,,POD,WARNER SLOUGH,WaDECO_S58,,OTHER,CO,
COss_S59,,Unspecified,WELD,EPSG:4326,,180480.0,,,40.597174,-104.705819,,,POD,WIDMAIER SEEPAGE DITCH,WaDECO_S59,,DITCH,CO,
COss_S60,,Unspecified,WELD,EPSG:4326,,180747.0,,,40.045966,-104.586544,,,POD,SAMPSON DITCH 1,WaDECO_S60,,DITCH,CO,
COss_S61,,Unspecified,ELBERT,EPSG:4326,,201759.0,,,39.258106,-104.584682,,,POD,BRINKWORTH SPRING 1,WaDECO_S61,,SPRING,CO,
COss_S62,,Unspecified,ELBERT,EPSG:4326,,201759.0,,,39.25914,-104.584108,,,POD,BRINKWORTH SPRING 3,WaDECO_S62,,SPRING,CO,
COss_S63,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.524076,-104.692042,,,POD,JODI SPG & SEPG PUMP,WaDECO_S63,,SPRING,CO,
COss_S64,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.524797,-104.692145,,,POD,WENDY SPG & SEPG PUMP,WaDECO_S64,,SPRING,CO,
COss_S65,,Unspecified,ELBERT,EPSG:4326,,,,,39.363122,-104.577693,,,POD,FOREST PARK RECHARGE AREA,WaDECO_S65,,RECHARGE AREA,CO,
COss_S66,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.164276,-103.810485,,,POD,BIJOU RECHARGE POND 2,WaDECO_S66,,RECHARGE AREA,CO,
COss_S67,,Unspecified,WASHINGTON,EPSG:4326,,201759.0,,,40.393072,-103.454928,,,POD,LOWR P & B ESCHEN RCHRG BASIN 1,WaDECO_S67,,RECHARGE AREA,CO,
COss_S68,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.214563,-103.675909,,,POD,FT MORGAN BOLINGER RCHRG A,WaDECO_S68,,RECHARGE AREA,CO,
COss_S69,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.318566,-104.04361,,,POD,BIJOU ROTHE POND 1 RECHARGE AREA,WaDECO_S69,,RECHARGE AREA,CO,
COss_S70,,Unspecified,MORGAN,EPSG:4326,,,,,40.28445,-103.708681,,,POD,PIONEER AUG PLAN,WaDECO_S70,,AUGMENTATION/REPLACEMENT PLAN,CO,
COss_S71,,Unspecified,MORGAN,EPSG:4326,,,,,40.306761,-103.798349,,,POD,ESCHEN AUG 82-390,WaDECO_S71,,AUGMENTATION/REPLACEMENT PLAN,CO,
COss_S72,,Unspecified,MORGAN,EPSG:4326,,,,,40.281564,-103.63846,,,POD,PARKHILL RESIDENCE AUG,WaDECO_S72,,AUGMENTATION/REPLACEMENT PLAN,CO,
COss_S73,,Unspecified,WELD,EPSG:4326,,,,,40.89399,-104.860578,,,POD,CARR PIT M-1988-048 AUG,WaDECO_S73,,AUGMENTATION/REPLACEMENT PLAN,CO,
COss_S74,,Unspecified,ELBERT,EPSG:4326,,,,,39.366789,-104.582379,,,POD,FOREST PARK NNT AUG,WaDECO_S74,,AUGMENTATION/REPLACEMENT PLAN,CO,
COss_S75,,Unspecified,ADAMS,EPSG:4326,,,,,39.759699,-103.718268,,,POD,HIGHWAY 36 LAND CO AUG,WaDECO_S75,,AUGMENTATION/REPLACEMENT PLAN,CO,
COss_S76,,Unspecified,MORGAN,EPSG:4326,,,,,40.260074,-104.039023,,,POD,COOK AUG,WaDECO_S76,,AUGMENTATION/REPLACEMENT PLAN,CO,
COss_S77,,Unspecified,ELBERT,EPSG:4326,,,,,39.461068,-104.596234,,,POD,STEELE NNT AUG,WaDECO_S77,,AUGMENTATION/REPLACEMENT PLAN,CO,
COss_S78,,Unspecified,ELBERT,EPSG:4326,,,,,39.384948,-104.596209,,,POD,HUCK NNT AUG,WaDECO_S78,,AUGMENTATION/REPLACEMENT PLAN,CO,
COss_S79,,Unspecified,WELD,EPSG:4326,,,,,40.32432,-104.383709,,,POD,BIJOU AUG PLAN,WaDECO_S79,,AUGMENTATION/REPLACEMENT PLAN,CO,
COss_S80,,Unspecified,WELD,EPSG:4326,,180747.0,,,40.063556,-104.595475,,,POD,TWOMBLY RANCH LK 1,WaDECO_S80,,RESERVOIR,CO,
COss_S81,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.358838,-103.93943,,,POD,LAMBORN RES 1,WaDECO_S81,,RESERVOIR,CO,
COss_S82,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.353028,-103.937519,,,POD,LAMBORN RES 2,WaDECO_S82,,RESERVOIR,CO,
COss_S83,,Unspecified,WELD,EPSG:4326,,171161.0,,,40.868257,-104.374632,,,POD,ADAMS BUNKER RES 2,WaDECO_S83,,RESERVOIR,CO,
COss_S84,,Unspecified,WELD,EPSG:4326,,171161.0,,,40.871869,-104.369626,,,POD,ADAMS BUNKER RES 3,WaDECO_S84,,RESERVOIR,CO,
COss_S85,,Unspecified,WELD,EPSG:4326,,169581.0,,,40.825183,-104.307441,,,POD,NIELSON RES,WaDECO_S85,,RESERVOIR,CO,
COss_S86,,Unspecified,WELD,EPSG:4326,,10002.0,,,40.832994,-104.289806,,,POD,PIERCE RES 1 THRU 5,WaDECO_S86,,RESERVOIR,CO,
COss_S87,,Unspecified,ELBERT,EPSG:4326,,201758.0,,,39.183253,-104.546428,,,POD,FAMILY ENRICHMENT LAKE,WaDECO_S87,,RESERVOIR,CO,
COss_S88,,Unspecified,ELBERT,EPSG:4326,,201758.0,,,39.180419,-104.527146,,,POD,CHRIS DOBBINS LAKE,WaDECO_S88,,RESERVOIR,CO,
COss_S89,,Unspecified,ELBERT,EPSG:4326,,182928.0,,,39.489599,-103.730188,,,POD,MIDDLEMIST RES,WaDECO_S89,,RESERVOIR,CO,
COss_S90,,Unspecified,ARAPAHOE,EPSG:4326,,180913.0,,,39.713739,-103.962163,,,POD,NOONEN RES 2,WaDECO_S90,,RESERVOIR,CO,
COss_S91,,Unspecified,ADAMS,EPSG:4326,,180913.0,,,39.98964,-104.021613,,,POD,MOORE RES 4,WaDECO_S91,,RESERVOIR,CO,
COss_S92,,Unspecified,ARAPAHOE,EPSG:4326,,201758.0,,,39.652008,-104.447043,,,POD,GIBSON RES 2,WaDECO_S92,,RESERVOIR,CO,
COss_S93,,Unspecified,WELD,EPSG:4326,,180891.0,,,40.001435,-104.5806,,,POD,HORSE CREEK RES,WaDECO_S93,,RESERVOIR,CO,
COss_S94,,Unspecified,MORGAN,EPSG:4326,,201760.0,,,40.39873,-103.642248,,,POD,COSTELOE RES,WaDECO_S94,,RESERVOIR,CO,
COss_S95,,Unspecified,WELD,EPSG:4326,,10004.0,,,40.01827700000001,-104.510188,,,POD,PROSPECT RES,WaDECO_S95,,RESERVOIR,CO,
COss_S96,,Unspecified,WELD,EPSG:4326,,180747.0,,,40.086256,-104.596936,,,POD,IRELAND RES 5,WaDECO_S96,,RESERVOIR,CO,
COss_S97,,Unspecified,WELD,EPSG:4326,,169581.0,,,40.95452,-104.283206,,,POD,LARSON RES 1,WaDECO_S97,,RESERVOIR,CO,
COss_S98,,Unspecified,WELD,EPSG:4326,,171162.0,,,40.976777,-104.514257,,,POD,SIMPSON CREEK RES,WaDECO_S98,,RESERVOIR,CO,
COss_S99,,Unspecified,WELD,EPSG:4326,,171161.0,,,40.992424,-104.547289,,,POD,CHALK BLUFFS RES,WaDECO_S99,,RESERVOIR,CO,
COss_S100,,Unspecified,WELD,EPSG:4326,,171162.0,,,40.992816,-104.569602,,,POD,BIG SIMPSON RES,WaDECO_S100,,RESERVOIR,CO,
COss_S101,,Unspecified,WELD,EPSG:4326,,180648.0,,,40.963064,-104.922148,,,POD,MANTEY RES 1,WaDECO_S101,,RESERVOIR,CO,
COss_S102,,Unspecified,WELD,EPSG:4326,,180483.0,,,40.561431,-104.637357,,,POD,TWENTY THREE RES,WaDECO_S102,,RESERVOIR,CO,
COss_S103,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.328522,-104.24322,,,POD,RIVERSIDE RES,WaDECO_S103,,RESERVOIR,CO,
COss_S104,,Unspecified,ARAPAHOE,EPSG:4326,,201758.0,,,39.599345,-104.459039,,,POD,PEITSMEYER POND,WaDECO_S104,,RESERVOIR,CO,
COss_S105,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.376619,-103.962958,,,POD,CHRISTENSEN DAM 1,WaDECO_S105,,RESERVOIR,CO,
COss_S106,,Unspecified,ELBERT,EPSG:4326,,201758.0,,,39.32803,-104.483284,,,POD,KIMZEY POND 2,WaDECO_S106,,RESERVOIR,CO,
COss_S107,,Unspecified,ELBERT,EPSG:4326,,201758.0,,,39.32509500000001,-104.481774,,,POD,KIMZEY POND 3,WaDECO_S107,,RESERVOIR,CO,
COss_S108,,Unspecified,ELBERT,EPSG:4326,,201758.0,,,39.309834,-104.484728,,,POD,KIMZEY POND 4,WaDECO_S108,,RESERVOIR,CO,
COss_S109,,Unspecified,ELBERT,EPSG:4326,,201758.0,,,39.311762,-104.480539,,,POD,KIMZEY POND 5,WaDECO_S109,,RESERVOIR,CO,
COss_S110,,Unspecified,ELBERT,EPSG:4326,,201758.0,,,39.316256,-104.48206,,,POD,KIMZEY POND 6,WaDECO_S110,,RESERVOIR,CO,
COss_S111,,Unspecified,ELBERT,EPSG:4326,,201758.0,,,39.308285,-104.472723,,,POD,KIMZEY STOCKWATER RES,WaDECO_S111,,RESERVOIR,CO,
COss_S112,,Unspecified,WELD,EPSG:4326,,180747.0,,,40.061623,-104.584019,,,POD,SWANK RES,WaDECO_S112,,RESERVOIR,CO,
COss_S113,,Unspecified,WELD,EPSG:4326,,205018.0,,,40.503166,-104.590356,,,POD,EHRLICH RES,WaDECO_S113,,RESERVOIR,CO,
COss_S114,,Unspecified,WELD,EPSG:4326,,180902.0,,,40.031933,-104.432407,,,POD,OLDS RESERVOIR,WaDECO_S114,,RESERVOIR,CO,
COss_S115,,Unspecified,WELD,EPSG:4326,,180648.0,,,40.958735,-104.914976,,,POD,MANTEY RES 3,WaDECO_S115,,RESERVOIR,CO,
COss_S116,,Unspecified,WELD,EPSG:4326,,180648.0,,,40.960116,-104.919026,,,POD,MANTEY RES 2,WaDECO_S116,,RESERVOIR,CO,
COss_S117,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.291328,-103.837613,,,POD,MCFARLAND POND RES,WaDECO_S117,,RESERVOIR,CO,
COss_S118,,Unspecified,WELD,EPSG:4326,,180483.0,,,40.552226,-104.6268,,,POD,SHAW RES,WaDECO_S118,,RESERVOIR,CO,
COss_S119,,Unspecified,WELD,EPSG:4326,,180902.0,,,40.12622,-104.373374,,,POD,SHOENEMAN HOLDING POND 1,WaDECO_S119,,RESERVOIR,CO,
COss_S120,,Unspecified,WELD,EPSG:4326,,180552.0,,,40.53346,-104.562424,,,POD,MASON RES,WaDECO_S120,,RESERVOIR,CO,
COss_S121,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.296604,-104.212526,,,POD,YOCAM LAKE,WaDECO_S121,,RESERVOIR,CO,
COss_S122,,Unspecified,WELD,EPSG:4326,,169581.0,,,40.518151,-104.50592,,,POD,LONGS RES,WaDECO_S122,,RESERVOIR,CO,
COss_S123,,Unspecified,ELBERT,EPSG:4326,,185113.0,,,39.357124,-104.618244,,,POD,GOLD CREEK UPPER RES,WaDECO_S123,,RESERVOIR,CO,
COss_S124,,Unspecified,ELBERT,EPSG:4326,,185113.0,,,39.36085300000001,-104.614974,,,POD,GOLD CREEK LOWER RES,WaDECO_S124,,RESERVOIR,CO,
COss_S125,,Unspecified,WELD,EPSG:4326,,171161.0,,,40.883883,-104.3822,,,POD,ADAMS BUNKER RES 1,WaDECO_S125,,RESERVOIR,CO,
COss_S126,,Unspecified,WELD,EPSG:4326,,171162.0,,,40.974832,-104.497607,,,POD,EAGLE ROCK RES,WaDECO_S126,,RESERVOIR,CO,
COss_S127,,Unspecified,ELBERT,EPSG:4326,,201758.0,,,39.200189,-104.5338,,,POD,ABRAHAMSON RES,WaDECO_S127,,RESERVOIR,CO,
COss_S128,,Unspecified,WELD,EPSG:4326,,169581.0,,,40.935029,-104.270659,,,POD,LARSON RES 2,WaDECO_S128,,RESERVOIR,CO,
COss_S129,,Unspecified,WELD,EPSG:4326,,180648.0,,,40.830615,-104.825205,,,POD,GIFFIN RES 1,WaDECO_S129,,RESERVOIR,CO,
COss_S130,,Unspecified,WELD,EPSG:4326,,180648.0,,,40.841174,-104.825426,,,POD,GIFFIN RES 2,WaDECO_S130,,RESERVOIR,CO,
COss_S131,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.229557,-103.661242,,,POD,UHLENHOPP WELL,WaDECO_S131,,WELL,CO,
COss_S132,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.304873,-103.712108,,,POD,POITZ WELL 1,WaDECO_S132,,WELL,CO,
COss_S133,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.342438,-103.752236,,,POD,POITZ-EDSON WELL 12788,WaDECO_S133,,WELL,CO,
COss_S134,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.360834,-103.52636,,,POD,CROSBY WELL 018026F,WaDECO_S134,,WELL,CO,
COss_S135,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.27513,-104.002666,,,POD,MCELRATH WELL 9-019741,WaDECO_S135,,WELL,CO,
COss_S136,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.357165,-104.078536,,,POD,POLFER WELL 1-0371,WaDECO_S136,,WELL,CO,
COss_S137,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.275852,-104.027263,,,POD,JOHNSON WELL 2-22231-F,WaDECO_S137,,WELL,CO,
COss_S138,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.291392,-103.997616,,,POD,MEISNER WELL 1-18107,WaDECO_S138,,WELL,CO,
COss_S139,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.349803,-103.478041,,,POD,HAUSERMAN WELL 8479,WaDECO_S139,,WELL,CO,
COss_S140,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.283582,-104.096063,,,POD,MACCRACKEN WELL 11521,WaDECO_S140,,WELL,CO,
COss_S141,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.336952,-104.131306,,,POD,REED WELL 13090,WaDECO_S141,,WELL,CO,
COss_S142,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.328382,-104.149191,,,POD,KULA WELL 11344-F,WaDECO_S142,,WELL,CO,
COss_S143,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.329426,-104.151497,,,POD,KRIEGER WELL 14129-R-R,WaDECO_S143,,WELL,CO,
COss_S144,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.315854,-104.164507,,,POD,KULA WELL 9393-F,WaDECO_S144,,WELL,CO,
COss_S145,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.310235,-103.63609,,,POD,CRISWELL WELL 1-04013-F,WaDECO_S145,,WELL,CO,
COss_S146,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.323434000000006,-104.363315,,,POD,ALLARD CATTLE CO W 19341-F,WaDECO_S146,,WELL,CO,
COss_S147,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.323647,-104.003071,,,POD,ROTHE BROS WELL 2-1398,WaDECO_S147,,WELL,CO,
COss_S148,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.341662,-103.47415,,,POD,HOWELL W RF 1063(2884F),WaDECO_S148,,WELL,CO,
COss_S149,,Unspecified,ELBERT,EPSG:4326,,201759.0,,,39.426855,-104.604015,,,POD,MILLER SPRING 1,WaDECO_S149,,SPRING,CO,
COss_S150,,Unspecified,ELBERT,EPSG:4326,,201759.0,,,39.415136,-104.605034,,,POD,MILLER WELL 4-6036,WaDECO_S150,,WELL,CO,
COss_S151,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.222433,-103.627663,,,POD,BRUNGARDT WELL 2-6260-R-R,WaDECO_S151,,WELL,CO,
COss_S152,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.203612,-103.626727,,,POD,BRUSH WELL 11139-F,WaDECO_S152,,WELL,CO,
COss_S153,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.19730300000001,-103.631871,,,POD,BRUSH WELL 2570F,WaDECO_S153,,WELL,CO,
COss_S154,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.200609,-103.623486,,,POD,BRUSH WELL 8403,WaDECO_S154,,WELL,CO,
COss_S155,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.204025,-103.630479,,,POD,BRUSH WELL 8404,WaDECO_S155,,WELL,CO,
COss_S156,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.199583,-103.628148,,,POD,BRUSH WELL 8405,WaDECO_S156,,WELL,CO,
COss_S157,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.298529,-104.301811,,,POD,CORONA WELL C-32618F,WaDECO_S157,,WELL,CO,
COss_S158,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.293163,-104.284606,,,POD,CORONA WELL D-23875,WaDECO_S158,,WELL,CO,
COss_S159,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.298585,-104.274277,,,POD,CORONA WELL F-23877,WaDECO_S159,,WELL,CO,
COss_S160,,Unspecified,MORGAN,EPSG:4326,,201759.0,,,40.31277100000001,-103.601711,,,POD,D & S FARMS WELL 15064-R,WaDECO_S160,,WELL,CO,
COss_S161,,Unspecified,WELD,EPSG:4326,,201759.0,,,40.471972,-104.502035,,,POD,FOSS SUMP DRAIN 019070-F,WaDECO_S161,,WELL,CO,
