SiteUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
NV_15,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.9268439994463,-118.764507000357,,,002  N46 E28 16BAAA1,,,Underground,NV,
NV_16,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.8227069987907,-118.738625000079,,,002  N45 E28 23BBAD1,,,Underground,NV,
NV_17,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.71831099884521,-118.714281999766,,,002  N44 E28 25ABCC1,,,stream,NV,
NV_18,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.7232249987039,-118.68019299995001,,,002  N44 E29 24DCDA1,,,Spring,NV,
NV_19,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.769326999283,-118.710716999786,,,002  N44 E28 01DACC1,,,stream,NV,
NV_20,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.6516929993849,-118.796012000058,,,003  N43 E28 17BDDD1,,,stream,NV,
NV_21,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.6514179992526,-118.79134199963998,,,003  N43 E28 17DBAA1,,,stream,NV,
NV_22,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.55518099932179,-118.828859000258,,,003  N42 E27 13DDCD1,,,Underground,NV,
NV_23,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.6699999991409,-118.79780000017,,,003  N43 E28 08BADC1,,,stream,NV,
NV_24,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.59305399925661,-118.954698999972,,,003  N42 E26 01ABCB1,,,Spring,NV,
NV_25,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.58541599942,-118.995508999576,,,003  N42 E26 03CAAA1,,,Spring,NV,
NV_26,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.6625009986556,-118.882202000508,,,003  N43 E27 10CCAC1,,,stream,NV,
NV_27,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.7286379990725,-118.921096999895,,,003  N44 E27 20BCDB1,,,Spring,NV,
NV_28,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.6252429989431,-118.779711000458,,,003  N43 E28 28BDAB1,,,Spring,NV,
NV_29,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.57165199879071,-118.95083099975001,,,003  N42 E26 12ADCB1,,,Spring,NV,
NV_30,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.6355309993224,-118.807414000593,,,003  N43 E28 19DAAD1,,,Spring,NV,
NV_31,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.8530179986808,-119.001978999827,,,004  N45 E26 02A   1,,,Spring,NV,
NV_32,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.641722999138295,-119.140173000593,,,004  N43 E25 16DDAA1,,,lake,NV,
NV_33,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.580172999373005,-119.199896999859,,,004  N42 E24H01CCBA1,,,Spring,NV,
NV_34,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.875964998974396,-119.24951500005501,,,004  N46 E24 33CADB1,,,stream,NV,
NV_35,Unknown,Digitized,Washoe,EPSG:4326,,,,,41.9422589994027,-119.55063999967,,,006  N46 E22 06BADB1,,,stream,NV,
NV_36,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.7222809991256,-119.75969799977,,,021  N33 E20 20CCDA1,,,stream,NV,
NV_37,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.761180998822496,-119.744493000293,,,021  N33 E20 09BCBB1,,,Spring,NV,
NV_38,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.318103998961504,-119.79899600043998,,,021  N28 E19 12ABBB1,,,Underground,NV,
NV_39,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.355745999274,-119.83117900017099,,,021  N29 E19 27ADCC1,,,Underground,NV,
NV_40,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8227899993978,-119.53480999971,,,021  N34 E22 19ABB 1,,,stream,NV,
NV_41,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.736701998608105,-119.50280300040899,,,021  N33 E22 21BABB1,,,Underground,NV,
NV_42,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.4857149994346,-119.829656999875,,,021  N30 E19 10DBDC1,,,Underground,NV,
NV_43,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.5043099987918,-119.84939300027901,,,021  N30 E19 04ACCA1,,,Underground,NV,
NV_44,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.499911998674,-119.842382000037,,,021  N30 E19 04DADD1,,,Underground,NV,
NV_45,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.5124559991234,-119.889452000454,,,021  N31 E19 31DCCA1,,,stream,NV,
NV_46,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.721683998951505,-119.447772000336,,,021  N33 E22 24CCCA1,,,Underground,NV,
NV_47,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.625076999416706,-119.77815399989599,,,021  N32 E20 30BDCA1,,,Underground,NV,
NV_48,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.791943999415295,-119.50765000050501,,,021  N34 E22 32ADBD1,,,Underground,NV,
NV_49,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.633416999394896,-119.744386999608,,,021  N32 E20 21CCBD1,,,Underground,NV,
NV_50,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.5124559991234,-119.889452000454,,,021  N31 E19 31DCCA1,,,Spring,NV,
NV_51,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.74240199931271,-119.437513000018,,,021  N33 E22 13ACDC1,,,Spring,NV,
NV_52,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.618577998656896,-119.741972000534,,,021  N32 E20 28CCAB1,,,Underground,NV,
NV_53,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8100439993254,-119.52503100058,,,021  N34 E22 30AAAC1,,,stream,NV,
NV_54,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.7627369991929,-119.44609700013599,,,021  N33 E22 12BBAD1,,,Spring,NV,
NV_55,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.6824879986386,-119.590105999837,,,021  N32 E21 03DAAB1,,,Spring,NV,
NV_56,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8600829990706,-119.50167500028999,,,021  N34 E22 04CBAC1,,,Spring,NV,
NV_57,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8018169994462,-119.457626999508,,,021  N34 E22 26CADA1,,,Spring,NV,
NV_58,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8360479991011,-119.484568000184,,,021  N34 E22 15BCBB1,,,Spring,NV,
NV_59,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.86952699944021,-119.495412999958,,,021  N35 E22 33CDDA1,,,Spring,NV,
NV_60,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.918929999081996,-119.559855000014,,,021  N35 E21 13ACCB1,,,Spring,NV,
NV_61,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8334099994696,-119.748094000576,,,021  N34 E20 17ADBB1,,,Spring,NV,
NV_62,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.6954079987728,-119.647253999916,,,021  N33 E21 31DADA1,,,Spring,NV,
NV_63,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.419665999265,-119.64313500022699,,,021  N30 E21 32DDCA1,,,Spring,NV,
NV_64,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.5245639987434,-119.56194699990601,,,021  N31 E21DCDD1,,,Spring,NV,
NV_65,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.853579998639,-119.932536999433,,,021  N34 E18 02BA  1,,,Spring,NV,
NV_66,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.682820999106,-119.886642999559,,,021  N32 E19 06DBAD1,,,Spring,NV,
NV_67,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8204949992388,-119.826970999886,,,021  N34 E19 22AACB1,,,Spring,NV,
NV_68,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.7109289986625,-119.895753000303,,,021  N33 E19 30CBDD1,,,Spring,NV,
NV_69,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8090299989028,-119.88214100009701,,,021  N34 E19 29BBBC1,,,Spring,NV,
NV_70,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.7807069989002,-119.838717000495,,,021  N34 E19 34CDDB1,,,Spring,NV,
NV_71,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.702233999057995,-119.731987000559,,,021  N33 E20 33ACAB1,,,Spring,NV,
NV_72,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.7479649990109,-119.773929999988,,,021  N33 E20 18A   1,,,Spring,NV,
NV_73,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.815944998885605,-119.92929499979,,,021  N34 E18 23ADBC1,,,Spring,NV,
NV_74,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8280919993059,-119.76982699966601,,,021  N34 E20 18DBDB1,,,Spring,NV,
NV_75,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.4342909987949,-119.58678300004499,,,021  N30 E21 26DDAC1,,,Spring,NV,
NV_76,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.535985999374496,-119.556982999499,,,021  N31 E21 25AA  1,,,Spring,NV,
NV_77,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.7338029990262,-119.541771999672,,,021  N33 E22 19BACD1,,,Spring,NV,
NV_78,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.7703029993745,-119.94233499947701,,,021  N33 E18 03AABB1,,,Spring,NV,
NV_79,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.483716998841295,-119.817566000406,,,021  N30 E19 11CDBC1,,,Underground,NV,
NV_80,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.3958029994835,-119.824360999762,,,021  N29 E19 11CBCD1,,,Spring,NV,
NV_81,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.3162169987734,-119.79839400005699,,,021  N28 E19 12ABCA1,,,Spring,NV,
NV_82,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.4115089992696,-119.587407000022,,,021  N29 E21 02ADCC1,,,stream,NV,
NV_83,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.45744599864079,-119.56459199998,,,021  N30 E21 24ADAA1,,,Spring,NV,
NV_84,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.4740739988146,-119.574135999875,,,021  N30 E21 13BADA1,,,Spring,NV,
NV_85,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.429235999211,-119.91075200000799,,,021  N30 E18 36DB  1,,,Spring,NV,
NV_86,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.6049679993497,-119.908139999531,,,021  N32 E18 26CA  1,,,Spring,NV,
NV_87,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.51363899864021,-119.88924900023501,,,021  N31 E19 31DCBB1,,,stream,NV,
NV_88,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.6688329990478,-119.919995999622,,,021  N32 E18 03ABDD1,,,Spring,NV,
NV_89,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.6852839994324,-119.97414300036002,,,021  N33 E18 33CCDB1,,,Spring,NV,
NV_90,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.6792629988946,-119.93404200005301,,,021  N32HE18 33ADAD1,,,Spring,NV,
NV_91,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.7023219991155,-119.91521299973199,,,021  N33 E18 25CBBD1,,,Spring,NV,
NV_92,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.6346879989522,-119.883806999581,,,021  N32 E19 19DDC 1,,,Spring,NV,
NV_93,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.5525999989252,-119.787099999641,,,021  N31 E19 24AACA1,,,Spring,NV,
NV_94,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.75384199894409,-119.906325000152,,,021  N33 E18 12ABDB1,,,Spring,NV,
NV_95,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8447599990146,-119.89654800023001,,,016  N34 E19 07CACB1,,,Spring,NV,
NV_96,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.4816639994353,-119.94865600026199,,,021  N30 E18 15ABBA1,,,Spring,NV,
NV_97,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.6890399992632,-119.883150000165,,,021  N32 E19 06AACB1,,,Spring,NV,
NV_98,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.6813249988828,-119.88202600042901,,,021  N32 E19 06DABC1,,,stream,NV,
NV_99,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.799099999338495,-119.91489999952299,,,021  N34 E18 25DBBB1,,,stream,NV,
NV_100,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.356652999062796,-119.827026999946,,,021  N29 E19 26BC  1,,,Underground,NV,
NV_101,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.47127799871061,-119.840335999556,,,021  N30 E19 15CBDC1,,,Spring,NV,
NV_102,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.718024998648794,-119.483579000104,,,021  N33 E22 27BDBB1,,,Underground,NV,
NV_103,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.305390999200796,-119.09302200000401,,,026  N39 E25 02DCCC1,,,Spring,NV,
NV_104,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.2719359991504,-119.07302599990601,,,026  N39 E25 24ABCA1,,,Spring,NV,
NV_105,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.468317999479204,-119.075076999542,,,026  N41 E25 12DCCD1,,,Spring,NV,
NV_106,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.386179999390286,-119.28748399985001,,,026  N40 E24 07CBBC1,,,Spring,NV,
NV_107,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.3638139994835,-119.21721899978998,,,026  N40 E24 23ABCD1,,,Spring,NV,
NV_108,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.4032319987756,-119.00708399960101,,,026  N40 E26 04ADDD1,,,Spring,NV,
NV_109,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.1465929991741,-119.11744000022301,,,026  N38 E25 34DBDB1,,,Spring,NV,
NV_110,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.296831999383706,-119.06564100009899,,,026  N39 E25 12ADDA1,,,Spring,NV,
NV_111,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.5319299989262,-118.989556000202,,,027  N42 E26 27ADAB1,,,stream,NV,
NV_112,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.5026159991318,-118.978825999568,,,027  N41 E26 02BACB1,,,stream,NV,
NV_113,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.594790999401795,-119.087946000015,,,027  N42 E25 02AAAA1,,,Spring,NV,
NV_114,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.508618999335106,-119.009185000033,,,027  N42 E26 33DACD1,,,Spring,NV,
NV_115,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.5956699987251,-119.087683999706,,,027  N43 E25 35DDDC1,,,Spring,NV,
NV_116,Unknown,Digitized,Humboldt,EPSG:4326,,,,,40.877641999085,-118.700726999913,,,028  N35 E29 26BDCC1,,,Underground,NV,
NV_117,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.8361899991544,-118.635587000343,,,001  N46 E30 28BDDB1,,,stream,NV,
NV_118,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.8282729986654,-118.652289999405,,,001  N46 E30 29DCCC1,,,Spring,NV,
NV_119,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.973237999312296,-118.679349000229,,,001  N47 E30 07BBBB1,,,stream,NV,
NV_120,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.9411199986705,-118.611578999869,,,001  N47 E30 22ABCC2,,,Underground,NV,
NV_121,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.925682998799296,-118.48985400016701,,,001  N47 E31 27ACCA1,,,stream,NV,
NV_122,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.9449309992436,-118.614957000431,,,001  N47 E30 15CDCD1,,,Underground,NV,
NV_123,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.9374829989826,-118.603667000142,,,001  N47 E30 22ADDC1,,,Underground,NV,
NV_124,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.94465299920039,-118.606862999433,,,001  N47 E30 15DDCC2,,,Underground,NV,
NV_125,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.9526079991615,-118.62466799992399,,,001  N47 E30 16ADCD1,,,Underground,NV,
NV_126,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.877775999095796,-118.449455000193,,,001  N46 E31 12ADCC1,,,stream,NV,
NV_127,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.913431998909005,-118.78778200051799,,,002  N46 E28 17CDCC1,,,Spring,NV,
NV_128,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.762609998851204,-118.750307000082,,,002  N44 E28 10AACB1,,,stream,NV,
NV_129,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.681537999001996,-118.721848999594,,,002  N43 E28 01CBAD1,,,lake,NV,
NV_130,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.829371999253,-118.69811099991199,,,002  N45 E29 14DABD1,,,Underground,NV,
NV_131,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.7594959992578,-118.750808000405,,,002  N44 E28 10ACAD1,,,stream,NV,
NV_132,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.680471998965295,-118.76133299946501,,,002  N43 E28 03CBDD1,,,stream,NV,
NV_133,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.697985999091294,-118.742097000219,,,002  N44 E28 35CBCA1,,,stream,NV,
NV_134,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.71647199942621,-118.68987200031,,,002  N44 E29 25BCAD1,,,stream,NV,
NV_135,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.7373989990835,-118.684007000301,,,002  N44 E29 13DCCB1,,,stream,NV,
NV_136,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.7069809992976,-118.749964999432,,,002  N44 E28 34ABAA1,,,stream,NV,
NV_137,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.6868089990341,-118.727475999599,,,002  N43 E28 02AADD1,,,stream,NV,
NV_138,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.7051879994771,-118.899771000279,,,003  N44 E27 33BBAA1,,,Underground,NV,
NV_139,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.6408329990637,-118.875178999648,,,003  N43 E27 22ABCC1,,,stream,NV,
NV_140,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.7345799994675,-118.823780000005,,,003  N44 E28 19BBBB1,,,Underground,NV,
NV_141,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.647501998668,-118.77180700045601,,,003  N43 E28 16DCAA1,,,stream,NV,
NV_142,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.5983339989413,-118.85918799957899,,,003  N42 E27 02BABA1,,,stream,NV,
NV_143,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.5855869986462,-118.82154399963301,,,003  N42 E28 06CCDA1,,,stream,NV,
NV_144,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.58435599891529,-118.925005999772,,,003  N42 E27 05CCDB1,,,stream,NV,
NV_145,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.8717199991537,-119.026637000151,,,004  N46 E26 32CDDA1,,,Reservoir,NV,
NV_146,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.799195998781,-119.162065000202,,,004  N45 E25 21DBBB1,,,Spring,NV,
NV_147,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.8515639988447,-119.001997000303,,,004  N45 E26 02D   1,,,Underground,NV,
NV_148,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.8651039986334,-119.292199999961,,,004  N45HE24 32ADCD1,,,Spring,NV,
NV_149,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.8630729988884,-119.28940399980499,,,004  N45HE24 32DAAD1,,,Spring,NV,
NV_150,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.6013249987204,-119.25401699972299,,,004  N43 E24 34ADCB1,,,Spring,NV,
NV_151,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.8942169989745,-118.952652000485,,,004  N46 E26 25BCDC1,,,Reservoir,NV,
NV_152,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.8996509986794,-119.114181000238,,,004  N46 E25 27BA  1,,,Reservoir,NV,
NV_153,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.9270499994149,-119.165194999676,,,004  N46 E25 18AABC1,,,Storage,NV,
NV_154,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.785630999110296,-119.100121999664,,,004  N45 E25 25ACBD1,,,Underground,NV,
NV_155,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.6752059990149,-119.16531299974899,,,004  N43 E25 06ADDC1,,,Spring,NV,
NV_156,Unknown,Digitized,Washoe,EPSG:4326,,,,,41.7615139987576,-119.362579999708,,,007  N44 E23 02CBAB1,,,Spring,NV,
NV_157,Unknown,Digitized,Washoe,EPSG:4326,,,,,41.763929999122794,-119.360221000339,,,007  N44 E23 02BDCB1,,,Spring,NV,
NV_158,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.8187579991851,-119.32211199965401,,,007  N45 E24 18CABB1,,,Spring,NV,
NV_159,Unknown,Digitized,Humboldt,EPSG:4326,,,,,41.7855469990635,-119.324561999617,,,007  N45 E24 30CCAC1,,,Spring,NV,
NV_160,Unknown,Digitized,Washoe,EPSG:4326,,,,,41.683279998768796,-119.461345999916,,,007  N44 E22 36CCCC1,,,stream,NV,
NV_161,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.4772499993387,-119.818214999963,,,021  N30 E19 14BDBB1,,,Underground,NV,
NV_162,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.4888629991976,-119.804604999678,,,021  N30 E19 11ADDD1,,,Underground,NV,
NV_163,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.7289189991561,-119.780845999707,,,021  N33 E20 19BCCD1,,,Spring,NV,
NV_164,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.7646789987066,-119.86650599972,,,021  N33 E19 04C   1,,,stream,NV,
NV_165,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.83077999918871,-119.453674999529,,,021  N34 E22 14DBDB1,,,Spring,NV,
NV_166,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.830142999046295,-119.452851999626,,,021  N34 E22 14DBDA1,,,Spring,NV,
NV_167,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.783353999091894,-119.46188799986,,,021  N34 E22 35CDCB1,,,Spring,NV,
NV_168,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.72926099888221,-119.52720100008699,,,021  N33 E22 20CBBB1,,,Underground,NV,
NV_169,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.56926999935779,-119.964449999713,,,021  N31 E18 08BABA1,,,Underground,NV,
NV_170,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.7356799994335,-119.50239000013501,,,021  N33 E22 21BABC1,,,Underground,NV,
NV_171,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.5017379991028,-119.818882000315,,,021  N30 E19 02CBAD1,,,Underground,NV,
NV_172,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.495753998719394,-119.824160999601,,,021  N30 E19 10AAAB1,,,Underground,NV,
NV_173,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.60278399882021,-119.738659000365,,,021  N32 E20 33CDBA1,,,Underground,NV,
NV_174,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.5093529991455,-119.87304800014,,,021  N30 E19 05BAAB1,,,Underground,NV,
NV_175,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.817004998844,-119.531524999798,,,021  N34 E22 19DB  1,,,Underground,NV,
NV_176,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.822883999402706,-119.535710999979,,,021  N34 E22 19ABB 2,,,stream,NV,
NV_177,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.6252779991165,-119.742200000271,,,021  N32 E20 29BCCB1,,,Underground,NV,
NV_178,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.70694499930129,-119.466935000475,,,021  N33 E22 26CCDC1,,,Underground,NV,
NV_179,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.852741999116894,-119.640125000525,,,021  N34 E21 05CDCD1,,,Spring,NV,
NV_180,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8425299994851,-119.74603799984,,,021  N34 E20 08DADB1,,,Spring,NV,
NV_181,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8488919991389,-119.71971099948401,,,021  N34 E20 10BB  1,,,Spring,NV,
NV_182,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.8358649993138,-119.741865999612,,,021  N34 E20 16BB  1,,,Spring,NV,
NV_183,Unknown,Digitized,Washoe,EPSG:4326,,,,,40.83012399876071,-119.452127000023,,,021  N34 E23 14DACB1,,,Spring,NV,
